   28.000    80.000   1.000   0.000
   29.000    85.000   1.000   0.000
   31.000    57.000   1.000   0.000
   29.000    59.000   1.000   0.000
   30.000    64.000   1.000   0.000
    5.000    63.000   0.000   1.000
    5.000    98.000   0.000   1.000
   37.000    82.000   1.000   1.000
   29.000    57.000   1.000   1.000
    0.000    92.000   0.000   0.000
    0.000    80.000   0.000   0.000
    0.000    64.000   0.000   0.000
    0.000    75.000   0.000   0.000
    0.000    74.000   0.000   0.000
    0.000    80.000   0.000   0.000
    0.000    94.000   0.000   0.000
    0.000    92.000   0.000   0.000
    0.000    52.000   0.000   0.000
    0.000    96.000   0.000   0.000
    0.000    72.000   0.000   0.000
    0.000   100.000   0.000   0.000
    0.000    57.000   0.000   0.000
   30.000    38.000   1.000   0.000
   31.000    47.000   1.000   0.000
   30.000    46.000   1.000   0.000
   28.000    25.000   1.000   0.000
   29.000    34.000   1.000   0.000
   30.000    46.000   1.000   0.000
   30.000    46.000   1.000   0.000
   30.000    50.000   1.000   0.000
   30.000    43.000   1.000   0.000
   29.000    31.000   1.000   0.000
   31.000    44.000   1.000   0.000
   29.000    37.000   1.000   0.000
   29.000    48.000   1.000   0.000
   29.000    29.000   1.000   0.000
   30.000    39.000   1.000   0.000
   29.000    31.000   1.000   0.000
   29.000    43.000   1.000   0.000
   28.000    43.000   1.000   0.000
   30.000    45.000   1.000   0.000
    5.000    35.000   0.000   1.000
   15.000    26.000   0.000   1.000
   12.000    25.000   0.000   1.000
   14.000    35.000   0.000   1.000
    5.000    41.000   0.000   1.000
    5.000    32.000   0.000   1.000
    8.000    46.000   0.000   1.000
   33.000    37.000   0.000   1.000
    5.000    25.000   0.000   1.000
    7.000    31.000   0.000   1.000
   25.000    30.000   1.000   1.000
    9.000    44.000   1.000   1.000
   39.000    48.000   1.000   1.000
    0.000    49.000   0.000   0.000
    0.000    27.000   0.000   0.000
    0.000    47.000   0.000   0.000
    0.000    49.000   0.000   0.000
    0.000    27.000   0.000   0.000
    0.000    39.000   0.000   0.000
    0.000    33.000   0.000   0.000
    0.000    41.000   0.000   0.000
    0.000    35.000   0.000   0.000
    0.000    32.000   0.000   0.000
    0.000    25.000   0.000   0.000
    0.000    37.000   0.000   0.000
    0.000    50.000   0.000   0.000
    0.000    29.000   0.000   0.000
    0.000    31.000   0.000   0.000
    0.000    32.000   0.000   0.000
    0.000    35.000   0.000   0.000
    0.000    43.000   0.000   0.000
    0.000    37.000   0.000   0.000
    0.000    25.000   0.000   0.000
    0.000    41.000   0.000   0.000
    0.000    39.000   0.000   0.000
    0.000    25.000   0.000   0.000
    0.000    37.000   0.000   0.000
    0.000    31.000   0.000   0.000
    0.000    47.000   0.000   0.000
    0.000    37.000   0.000   0.000
    0.000    44.000   0.000   0.000
    0.000    30.000   0.000   0.000
    0.000    46.000   0.000   0.000
    0.000    50.000   0.000   0.000
    0.000    35.000   0.000   0.000
    0.000    43.000   0.000   0.000
    0.000    36.000   0.000   0.000
    0.000    38.000   0.000   0.000
    0.000    27.000   0.000   0.000
    0.000    47.000   0.000   0.000
    0.000    32.000   0.000   0.000
    0.000    36.000   0.000   0.000
    0.000    47.000   0.000   0.000
   29.000    10.000   1.000   0.000
   29.000    25.000   1.000   0.000
   31.000     8.000   1.000   0.000
   32.000     1.000   1.000   0.000
   31.000    16.000   1.000   0.000
   29.000     6.000   1.000   0.000
   27.000    14.000   1.000   0.000
   28.000     2.000   1.000   0.000
   28.000     3.000   1.000   0.000
   29.000    14.000   1.000   0.000
   30.000    15.000   1.000   0.000
   30.000     9.000   1.000   0.000
   29.000    22.000   1.000   0.000
   29.000     7.000   1.000   0.000
   30.000     5.000   1.000   0.000
   32.000     5.000   1.000   0.000
   28.000     2.000   1.000   0.000
   28.000    16.000   0.000   1.000
    5.000    19.000   0.000   1.000
    5.000    16.000   0.000   1.000
   47.000    18.000   1.000   1.000
   47.000    24.000   1.000   1.000
    0.000    14.000   0.000   0.000
    0.000    19.000   0.000   0.000
    0.000     9.000   0.000   0.000
    0.000     7.000   0.000   0.000
    0.000    21.000   0.000   0.000
    0.000     9.000   0.000   0.000
    0.000    21.000   0.000   0.000
    0.000     3.000   0.000   0.000
    0.000    22.000   0.000   0.000
    0.000    18.000   0.000   0.000
    0.000     4.000   0.000   0.000
    0.000     5.000   0.000   0.000
    0.000    21.000   0.000   0.000
    0.000    17.000   0.000   0.000
    0.000     5.000   0.000   0.000
    0.000     2.000   0.000   0.000
    0.000     5.000   0.000   0.000
    0.000     1.000   0.000   0.000
    0.000    16.000   0.000   0.000
    0.000    18.000   0.000   0.000
    0.000     2.000   0.000   0.000
    0.000    11.000   0.000   0.000
    0.000     1.000   0.000   0.000
    0.000    15.000   0.000   0.000
    0.000    17.000   0.000   0.000
    0.000    21.000   0.000   0.000
    0.000    18.000   0.000   0.000
    0.000    19.000   0.000   0.000
    0.000    23.000   0.000   0.000
    0.000     5.000   0.000   0.000
    0.000     7.000   0.000   0.000
    0.000    13.000   0.000   0.000
    0.000     9.000   0.000   0.000
    0.000    25.000   0.000   0.000
