   1.000    1.000   42.12
   1.000    2.000   44.44
   1.000    3.000   37.59
   1.000    4.000   39.65
   1.000    5.000   42.08
   1.000    6.000   42.79
   1.000    7.000   55.07
   1.000    8.000   49.76
   1.000    9.000   43.88
   1.000   10.000   54.65
   1.000   11.000   52.24
   1.000   12.000   49.25
   1.000   13.000   53.07
   1.000   14.000   53.64
   1.000   15.000   56.32
   1.000   16.000   61.91
   1.000   17.000   62.01
   1.000   18.000   50.13
   1.000   19.000   65.51
   1.000   20.000   59.18
   1.000   21.000   72.27
   1.000   22.000   56.79
   1.000   23.000   63.00
   1.000   24.000   69.20
   1.000   25.000   69.55
   1.000   26.000   56.53
   1.000   27.000   65.45
   1.000   28.000   72.94
   1.000   29.000   73.87
   1.000   30.000   79.22
   1.000   31.000   73.54
   1.000   32.000   68.77
   1.000   33.000   76.21
   1.000   34.000   73.58
   1.000   35.000   81.75
   1.000   36.000   71.33
   1.000   37.000   77.79
   1.000   38.000   74.91
   1.000   39.000   81.58
   1.000   40.000   82.65
   1.000   41.000   85.16
   1.000   42.000   80.79
   1.000   43.000   74.77
   1.000   44.000   75.03
   1.000   45.000   83.84
   1.000   46.000   87.56
   1.000   47.000   84.38
   1.000   48.000   92.41
   1.000   49.000   88.87
   1.000   50.000   81.10
   2.000    1.000   37.38
   2.000    2.000   36.87
   2.000    3.000   42.62
   2.000    4.000   45.32
   2.000    5.000   46.57
   2.000    6.000   34.96
   2.000    7.000   44.49
   2.000    8.000   46.59
   2.000    9.000   34.35
   2.000   10.000   40.66
   2.000   11.000   38.41
   2.000   12.000   41.43
   2.000   13.000   39.00
   2.000   14.000   37.65
   2.000   15.000   31.34
   2.000   16.000   39.88
   2.000   17.000   49.10
   2.000   18.000   36.06
   2.000   19.000   37.42
   2.000   20.000   37.99
   2.000   21.000   39.19
   2.000   22.000   42.13
   2.000   23.000   39.84
   2.000   24.000   29.20
   2.000   25.000   41.26
   2.000   26.000   40.58
   2.000   27.000   31.89
   2.000   28.000   39.77
   2.000   29.000   37.50
   2.000   30.000   44.16
   2.000   31.000   39.83
   2.000   32.000   42.61
   2.000   33.000   36.72
   2.000   34.000   43.99
   2.000   35.000   48.02
   2.000   36.000   38.93
   2.000   37.000   42.39
   2.000   38.000   39.32
   2.000   39.000   40.31
   2.000   40.000   35.04
   2.000   41.000   44.45
   2.000   42.000   37.58
   2.000   43.000   39.58
   2.000   44.000   44.10
   2.000   45.000   39.14
   2.000   46.000   47.53
   2.000   47.000   38.20
   2.000   48.000   33.58
   2.000   49.000   41.41
   2.000   50.000   37.17
   3.000    1.000   39.89
   3.000    2.000   33.57
   3.000    3.000   35.41
   3.000    4.000   38.53
   3.000    5.000   38.37
   3.000    6.000   36.06
   3.000    7.000   39.67
   3.000    8.000   34.26
   3.000    9.000   33.27
   3.000   10.000   32.49
   3.000   11.000   30.28
   3.000   12.000   35.05
   3.000   13.000   35.65
   3.000   14.000   33.90
   3.000   15.000   34.33
   3.000   16.000   36.50
   3.000   17.000   32.03
   3.000   18.000   33.19
   3.000   19.000   29.47
   3.000   20.000   28.34
   3.000   21.000   32.32
   3.000   22.000   27.99
   3.000   23.000   31.36
   3.000   24.000   24.81
   3.000   25.000   30.61
   3.000   26.000   28.81
   3.000   27.000   23.56
   3.000   28.000   23.63
   3.000   29.000   28.32
   3.000   30.000   26.49
   3.000   31.000   22.29
   3.000   32.000   17.21
   3.000   33.000   21.06
   3.000   34.000   18.03
   3.000   35.000   23.46
   3.000   36.000   23.75
   3.000   37.000   15.38
   3.000   38.000   20.55
   3.000   39.000   16.07
   3.000   40.000   20.68
   3.000   41.000   20.97
   3.000   42.000   21.95
   3.000   43.000   20.10
   3.000   44.000   19.86
   3.000   45.000   21.11
   3.000   46.000   14.53
   3.000   47.000   14.75
   3.000   48.000   16.10
   3.000   49.000   14.49
   3.000   50.000   23.42
