   12.899    1.000   0.0000
   14.949    1.000   0.2000
    9.674    1.000   0.4000
   11.520    1.000   0.6000
   13.667    1.000   0.8000
   14.435    1.000   1.0000
   24.456    1.000   1.2000
   20.408    1.000   1.4000
   15.902    1.000   1.6000
   24.719    1.000   1.8000
   22.992    1.000   2.0000
   20.803    1.000   2.2000
   14.054    2.000   0.0000
   14.713    2.000   0.2000
   17.056    2.000   0.4000
   21.725    2.000   0.6000
   22.005    2.000   0.8000
   12.705    2.000   1.0000
   25.207    2.000   1.2000
   20.344    2.000   1.4000
   31.014    2.000   1.6000
   18.831    2.000   1.8000
   24.004    2.000   2.0000
   29.158    2.000   2.2000
   19.642    3.000   0.0000
    9.426    3.000   0.2000
   16.763    3.000   0.4000
   22.953    3.000   0.6000
   23.899    3.000   0.8000
   28.376    3.000   1.0000
   24.033    3.000   1.2000
   20.416    3.000   1.4000
   26.571    3.000   1.6000
   24.663    3.000   1.8000
   31.402    3.000   2.0000
   23.262    3.000   2.2000
   18.633    4.000   0.0000
   16.526    4.000   0.2000
   22.060    4.000   0.4000
   23.121    4.000   0.6000
   25.325    4.000   0.8000
   22.036    4.000   1.0000
   17.414    4.000   1.2000
   17.825    4.000   1.4000
   25.069    4.000   1.6000
   28.250    4.000   1.8000
   25.905    4.000   2.0000
   32.529    4.000   2.2000
   19.894    5.000   0.0000
   13.878    5.000   0.2000
   19.378    5.000   0.4000
   19.868    5.000   0.6000
   26.620    5.000   0.8000
   30.319    5.000   1.0000
   32.567    5.000   1.2000
   21.964    5.000   1.4000
   32.489    5.000   1.6000
   35.589    5.000   1.8000
   24.355    5.000   2.0000
   31.663    5.000   2.2000
   20.411    6.000   0.0000
   24.426    6.000   0.2000
   22.998    6.000   0.4000
   22.650    6.000   0.6000
   17.344    6.000   0.8000
   26.877    6.000   1.0000
   37.101    6.000   1.2000
   25.058    6.000   1.4000
   27.421    6.000   1.6000
   28.985    6.000   1.8000
   31.188    6.000   2.0000
   35.129    6.000   2.2000
   23.836    7.000   0.0000
   14.195    7.000   0.2000
   27.261    7.000   0.4000
   27.579    7.000   0.6000
   19.889    7.000   0.8000
   28.774    7.000   1.0000
   27.503    7.000   1.2000
   35.156    7.000   1.4000
   31.835    7.000   1.6000
   35.606    7.000   1.8000
   30.723    7.000   2.0000
   38.991    7.000   2.2000
   34.017    8.000   0.0000
   25.935    8.000   0.2000
   30.385    8.000   0.4000
   28.317    8.000   0.6000
   30.305    8.000   0.8000
   26.035    8.000   1.0000
   36.454    8.000   1.2000
   30.580    8.000   1.4000
   33.581    8.000   1.6000
   39.100    8.000   1.8000
   35.144    8.000   2.0000
   44.528    8.000   2.2000
   26.195    9.000   0.0000
   22.583    9.000   0.2000
   31.412    9.000   0.4000
   28.172    9.000   0.6000
   32.518    9.000   0.8000
   25.763    9.000   1.0000
   29.875    9.000   1.2000
   35.704    9.000   1.4000
   37.157    9.000   1.6000
   35.747    9.000   1.8000
   42.233    9.000   2.0000
   36.685    9.000   2.2000
   27.022   10.000   0.0000
   27.654   10.000   0.2000
   26.372   10.000   0.4000
   34.405   10.000   0.6000
   36.862   10.000   0.8000
   36.203   10.000   1.0000
   38.446   10.000   1.2000
   43.001   10.000   1.4000
   38.713   10.000   1.6000
   41.919   10.000   1.8000
   38.628   10.000   2.0000
   38.788   10.000   2.2000
   35.754   11.000   0.0000
   31.647   11.000   0.2000
   37.820   11.000   0.4000
   30.752   11.000   0.6000
   40.147   11.000   0.8000
   39.411   11.000   1.0000
   34.075   11.000   1.2000
   35.842   11.000   1.4000
   43.764   11.000   1.6000
   42.989   11.000   1.8000
   39.051   11.000   2.0000
   33.953   11.000   2.2000
   30.746   12.000   0.0000
   28.370   12.000   0.2000
   37.275   12.000   0.4000
   39.332   12.000   0.6000
   29.839   12.000   0.8000
   38.403   12.000   1.0000
   34.095   12.000   1.2000
   41.907   12.000   1.4000
   43.956   12.000   1.6000
   46.927   12.000   1.8000
   46.133   12.000   2.0000
   47.486   12.000   2.2000
