   44.95    12.50     0.0
   67.72    12.50     0.0
   65.14    12.50     0.0
   94.26    12.50     0.0
  107.93    12.50     0.0
  114.24    12.50     0.0
   55.51    12.50     0.0
   84.52    25.00     0.0
   93.18    25.00     0.0
   42.71    25.00     0.0
   68.73    25.00     0.0
   59.45    25.00     0.0
   71.88    25.00     0.0
   61.87    25.00     0.0
   46.92    50.00     0.0
   25.25    50.00     0.0
   54.58    50.00     0.0
   86.29    50.00     0.0
   41.45    50.00     0.0
   46.14    50.00     0.0
   48.07    50.00     0.0
   35.12   100.00     0.0
   41.92   100.00     0.0
   36.62   100.00     0.0
   12.01   100.00     0.0
   39.92   100.00     0.0
   38.34   100.00     0.0
   18.24   100.00     0.0
   70.98    12.50   100.0
   60.76    12.50   100.0
   90.70    12.50   100.0
   71.26    12.50   100.0
   83.73    12.50   100.0
   57.25    12.50   100.0
   89.96    12.50   100.0
   38.28    25.00   200.0
   57.39    25.00   200.0
   34.43    25.00   200.0
   58.83    25.00   200.0
   79.17    25.00   200.0
   60.65    25.00   200.0
   60.55    25.00   200.0
   37.74    50.00   400.0
   24.31    50.00   400.0
   49.47    50.00   400.0
   44.44    50.00   400.0
   37.26    50.00   400.0
   11.71    50.00   400.0
   38.81    50.00   400.0

